period,manager_type,sector,net_flow,gross_flow
2026-03-31,Hedge Fund - Long/Short,Real Estate,-94265148.7555367,176838580.9882574
2026-03-31,Hedge Fund - Long/Short,Unclassified,-203803823.053258,21297920821.15035
2026-03-31,Hedge Fund - Long/Short,Utilities,31880934.94428362,308864809.0557164
2026-03-31,Hedge Fund - Long/Short Growth,Communication Services,-2887424024.3580775,3884290059.652769
2026-03-31,Hedge Fund - Long/Short Growth,Consumer Discretionary,-1708023217.5454588,2508465919.1247745
2026-03-31,Hedge Fund - Long/Short Growth,Consumer Staples,266767918.0,1114828062.0
2026-03-31,Hedge Fund - Long/Short Growth,ETF - Broad Equity,0.0,0.0
2026-03-31,Hedge Fund - Long/Short Growth,Energy,-148574354.63387686,608654699.0037062
2026-03-31,Hedge Fund - Long/Short Growth,Financials,-1132486287.6931078,1857832656.5428643
2026-03-31,Hedge Fund - Long/Short Growth,Health Care,2428074.1537272595,219731059.13288233
2026-03-31,Hedge Fund - Long/Short Growth,Industrials,171407751.71088436,171407751.71088436
2026-03-31,Hedge Fund - Long/Short Growth,Information Technology,-3998098493.5982275,9599583170.068722
2026-03-31,Hedge Fund - Long/Short Growth,Real Estate,1101688076.0,1101688076.0
2026-03-31,Hedge Fund - Long/Short Growth,Unclassified,-3641065742.3617043,13585956362.572615
2026-03-31,Hedge Fund - Multi-strategy,Communication Services,-114729272.20233954,21486980036.97396
2026-03-31,Hedge Fund - Multi-strategy,Consumer Discretionary,-5631166719.439771,27745832003.094646
2026-03-31,Hedge Fund - Multi-strategy,Consumer Staples,-5832037705.61477,17484943837.431915
2026-03-31,Hedge Fund - Multi-strategy,ETF - Broad Equity,3236542894.7735596,41345494744.58012
2026-03-31,Hedge Fund - Multi-strategy,ETF - Commodity,3750814328.424756,6849450675.763643
2026-03-31,Hedge Fund - Multi-strategy,ETF - Fixed Income,1542825744.6564405,4468183382.990671
2026-03-31,Hedge Fund - Multi-strategy,ETF - International Equity,553831279.151881,3412930225.341434
2026-03-31,Hedge Fund - Multi-strategy,ETF - Sector,2548862957.685242,9561456701.939787
2026-03-31,Hedge Fund - Multi-strategy,ETF - Thematic,-167033270.28197938,298121784.547308
2026-03-31,Hedge Fund - Multi-strategy,Energy,952717352.4519528,20017161771.64208
2026-03-31,Hedge Fund - Multi-strategy,Financials,2866422265.5063486,36233058820.290405
2026-03-31,Hedge Fund - Multi-strategy,Health Care,-7108962320.226382,28486495854.007114
2026-03-31,Hedge Fund - Multi-strategy,Industrials,1725351209.598088,10227149783.535442
2026-03-31,Hedge Fund - Multi-strategy,Information Technology,-7088818744.633989,51587229993.24691
2026-03-31,Hedge Fund - Multi-strategy,Materials,-2454607819.9206443,6772327037.001344
2026-03-31,Hedge Fund - Multi-strategy,Real Estate,-973992893.6091847,3793875307.4845977
2026-03-31,Hedge Fund - Multi-strategy,Unclassified,-9553284750.71707,207738802902.31674
2026-03-31,Hedge Fund - Multi-strategy,Utilities,460672174.6187348,1481315361.6734002
2026-03-31,Hedge Fund - Opportunistic,Communication Services,-109099959.66,109099959.66
2026-03-31,Hedge Fund - Opportunistic,Consumer Discretionary,62196212.95000002,829453059.91
2026-03-31,Hedge Fund - Opportunistic,ETF - Broad Equity,22939875.0,106220625.0
2026-03-31,Hedge Fund - Opportunistic,Energy,1929841.1913957205,25673666.581672505
2026-03-31,Hedge Fund - Opportunistic,Health Care,-29764899.999999996,29764899.999999996
2026-03-31,Hedge Fund - Opportunistic,Industrials,258998849.88314658,385885249.8831466
2026-03-31,Hedge Fund - Opportunistic,Information Technology,-261971730.67850816,506949180.67850816
2026-03-31,Hedge Fund - Opportunistic,Unclassified,-622192155.0866325,1329576108.675424
2026-03-31,Hedge Fund - Quant,Communication Services,1521161886.3366587,18865049986.30491
2026-03-31,Hedge Fund - Quant,Consumer Discretionary,2948949122.3758626,22764815012.59877
2026-03-31,Hedge Fund - Quant,Consumer Staples,-2819662876.707869,10476194448.149681
2026-03-31,Hedge Fund - Quant,ETF - Broad Equity,-4084183755.662455,24496889288.849117
2026-03-31,Hedge Fund - Quant,ETF - Commodity,183828169.52036214,913758937.1772684
2026-03-31,Hedge Fund - Quant,ETF - Fixed Income,129675994.230612,544296875.71112
2026-03-31,Hedge Fund - Quant,ETF - International Equity,261897269.56953794,564346365.0664979
2026-03-31,Hedge Fund - Quant,ETF - Sector,477195956.9756236,2378301707.328865
2026-03-31,Hedge Fund - Quant,ETF - Thematic,930874.3180905022,109534224.73521125
2026-03-31,Hedge Fund - Quant,Energy,3510729601.605796,13972143498.614025
2026-03-31,Hedge Fund - Quant,Financials,11478702470.637785,31632403390.49189
2026-03-31,Hedge Fund - Quant,Health Care,2916696258.42863,21873127386.015182
2026-03-31,Hedge Fund - Quant,Industrials,1424285470.3781664,9163053549.568985
2026-03-31,Hedge Fund - Quant,Information Technology,12203869152.211271,42677629413.1959
2026-03-31,Hedge Fund - Quant,Materials,2047620211.4703155,6004496634.404054
2026-03-31,Hedge Fund - Quant,Real Estate,489300754.9825959,2625682500.29847
2026-03-31,Hedge Fund - Quant,Unclassified,37706862416.76562,154531906608.79947
2026-03-31,Hedge Fund - Quant,Utilities,637163042.2927742,2087379483.1115875
2026-03-31,Hedge Fund - Value,Communication Services,110294402.06826909,198661132.06826907
2026-03-31,Hedge Fund - Value,Consumer Discretionary,-21580338.88916077,22131542.539966833
2026-03-31,Hedge Fund - Value,Consumer Staples,-273881.0,273881.0
2026-03-31,Hedge Fund - Value,ETF - Commodity,-36100694.36466856,36100694.36466856
2026-03-31,Hedge Fund - Value,Energy,-34103810.35518259,34103810.35518259
2026-03-31,Hedge Fund - Value,Financials,-32443348.837566003,38855304.837566
2026-03-31,Hedge Fund - Value,Health Care,27601894.24480984,39437940.49769185
2026-03-31,Hedge Fund - Value,Industrials,-17385528.14699853,17385528.14699853
2026-03-31,Hedge Fund - Value,Materials,6807607.78494788,6807607.78494788
2026-03-31,Hedge Fund - Value,Real Estate,49336.635605593256,49336.635605593256
2026-03-31,Hedge Fund - Value,Unclassified,228330433.51977754,747069953.797622
2026-03-31,Market Maker - Quant,Communication Services,39102735.4359816,25859014535.014877
2026-03-31,Market Maker - Quant,Consumer Discretionary,5193793124.771619,30136701946.782753
2026-03-31,Market Maker - Quant,Consumer Staples,-2547409169.282434,10810750829.700344
2026-03-31,Market Maker - Quant,ETF - Broad Equity,115847452943.77809,134533356617.77757
2026-03-31,Market Maker - Quant,ETF - Commodity,14650763920.23277,21424976188.9962
2026-03-31,Market Maker - Quant,ETF - Fixed Income,2537089811.2844315,9052771877.252905
2026-03-31,Market Maker - Quant,ETF - International Equity,1823757141.0444853,5671435184.3240795
2026-03-31,Market Maker - Quant,ETF - Sector,3057103930.6330404,7546147448.198458
2026-03-31,Market Maker - Quant,ETF - Thematic,13322619.109681834,937096029.4516562
2026-03-31,Market Maker - Quant,Energy,5649561027.642766,13687688361.49897
2026-03-31,Market Maker - Quant,Financials,3145291650.749407,24965244787.93944
2026-03-31,Market Maker - Quant,Health Care,-7436088022.539768,20584556682.495735
2026-03-31,Market Maker - Quant,Industrials,3180231703.789463,8981909638.846382
2026-03-31,Market Maker - Quant,Information Technology,41059328235.40445,87203972124.54341
2026-03-31,Market Maker - Quant,Materials,-712321050.0193065,6082667150.153888
2026-03-31,Market Maker - Quant,Real Estate,559914821.2429613,1599235123.4880116
2026-03-31,Market Maker - Quant,Unclassified,30112487879.407097,142048854654.7671
2026-03-31,Market Maker - Quant,Utilities,243854532.94773036,947322363.650066
2026-03-31,Pension Fund,Communication Services,-1322053191.0843246,1464625646.4477053
2026-03-31,Pension Fund,Consumer Discretionary,169683753.74033135,1057473433.4685687
2026-03-31,Pension Fund,Consumer Staples,-713782680.6243528,854093593.3785498
2026-03-31,Pension Fund,ETF - Broad Equity,2052401016.972586,2052401016.972586
2026-03-31,Pension Fund,Energy,-85708380.00778358,406783789.548467
2026-03-31,Pension Fund,Financials,-735402867.4914469,1681544958.1462102
2026-03-31,Pension Fund,Health Care,-1219785589.2466366,1641001755.6825442
2026-03-31,Pension Fund,Industrials,64474493.48883508,262562492.32788098
2026-03-31,Pension Fund,Information Technology,-1083234524.41011,3391278476.592218
2026-03-31,Pension Fund,Materials,54571765.458023444,70524682.7545718
2026-03-31,Pension Fund,Real Estate,-171739719.7576371,178961654.87066278
2026-03-31,Pension Fund,Unclassified,-1330714108.0665076,4771645702.537884
2026-03-31,Pension Fund,Utilities,-125914690.38660596,132096464.56204091
2026-06-30,Asset Manager - Active,Communication Services,-9456554136.515152,40069558267.90268
2026-06-30,Asset Manager - Active,Consumer Discretionary,3727193990.252001,20948061302.630005
2026-06-30,Asset Manager - Active,Consumer Staples,-950146823.6152674,6703657867.659932
2026-06-30,Asset Manager - Active,ETF - Broad Equity,6105701365.030472,11692615211.663746
2026-06-30,Asset Manager - Active,ETF - Commodity,-108087043.25741836,120025780.05893722
2026-06-30,Asset Manager - Active,ETF - Fixed Income,350190301.4098662,841278490.3366737
2026-06-30,Asset Manager - Active,ETF - International Equity,399705807.9495326,560536829.0158423
2026-06-30,Asset Manager - Active,ETF - Sector,-1970611.7408942953,111607743.08004497
2026-06-30,Asset Manager - Active,ETF - Thematic,-1389801.4220201103,3104797.504761216
2026-06-30,Asset Manager - Active,Energy,47491439255.49008,70622128463.41574
2026-06-30,Asset Manager - Active,Financials,-7975174145.408666,33278064019.34146
2026-06-30,Asset Manager - Active,Health Care,8637890980.962078,49324650603.65967
2026-06-30,Asset Manager - Active,Industrials,3526319556.501286,18471803949.20662
2026-06-30,Asset Manager - Active,Information Technology,31439535261.74355,86872522293.02896
2026-06-30,Asset Manager - Active,Materials,1178656027.5662038,3537168524.8229527
2026-06-30,Asset Manager - Active,Real Estate,-310027832.14890635,2257147192.8453674
2026-06-30,Asset Manager - Active,Unclassified,-23116417158.413467,238982483817.4494
2026-06-30,Asset Manager - Active,Utilities,-309914098.880651,1109733808.6219928
2026-06-30,Asset Manager - Growth,Communication Services,-908274261.8037922,1524038496.4273567
2026-06-30,Asset Manager - Growth,Consumer Discretionary,-1842581558.8901577,1859687045.502676
2026-06-30,Asset Manager - Growth,Consumer Staples,5588951.283380108,107754387.22047326
2026-06-30,Asset Manager - Growth,ETF - International Equity,-12952.899696048633,12952.899696048633
2026-06-30,Asset Manager - Growth,Energy,8878293645.460413,9206255972.93074
2026-06-30,Asset Manager - Growth,Financials,535114065.9300821,1466493839.7556605
2026-06-30,Asset Manager - Growth,Health Care,-1394479657.8087177,1935134810.720975
2026-06-30,Asset Manager - Growth,Industrials,-66905778.73435092,76438007.69408076
2026-06-30,Asset Manager - Growth,Information Technology,-215302865.00679478,2277750792.2995486
2026-06-30,Asset Manager - Growth,Materials,114547205.50042039,269884261.7805871
2026-06-30,Asset Manager - Growth,Real Estate,-7121444.092613184,7121444.092613184
2026-06-30,Asset Manager - Growth,Unclassified,-558615324.6004317,6940737659.824448
2026-06-30,Asset Manager - Growth,Utilities,-6873162.184779571,6873162.184779571
2026-06-30,Asset Manager - Index,Communication Services,9183386080.404154,11267247604.082897
2026-06-30,Asset Manager - Index,Consumer Discretionary,10666681911.495243,11424507129.8059
2026-06-30,Asset Manager - Index,Consumer Staples,183494204.38247925,1742520076.7832532
2026-06-30,Asset Manager - Index,ETF - Broad Equity,20417178.45533073,1679677663.6430268
2026-06-30,Asset Manager - Index,ETF - Commodity,-41455094.63931409,41455094.63931409
2026-06-30,Asset Manager - Index,ETF - Fixed Income,-631953645.5311111,673672250.6139208
2026-06-30,Asset Manager - Index,ETF - International Equity,-102676093.6793393,167053239.32038733
2026-06-30,Asset Manager - Index,ETF - Sector,-53080707.94335309,453275947.3177732
2026-06-30,Asset Manager - Index,Energy,-1125218505.0597003,7943092101.371735
2026-06-30,Asset Manager - Index,Financials,4088051546.56191,6417200790.554888
2026-06-30,Asset Manager - Index,Health Care,5348512467.0817,6531202632.168981
2026-06-30,Asset Manager - Index,Industrials,-4968370883.387277,10627644885.068827
2026-06-30,Asset Manager - Index,Information Technology,13911478863.147394,22009775785.340668
2026-06-30,Asset Manager - Index,Materials,684440026.4556457,1114045970.0328062
2026-06-30,Asset Manager - Index,Real Estate,-135489569.39579365,894067655.1514729
2026-06-30,Asset Manager - Index,Unclassified,45738048246.926346,70744164669.39156
2026-06-30,Asset Manager - Index,Utilities,428125550.52054775,664391832.2121933
2026-06-30,Asset Manager - Index/Active,Communication Services,11624517445.463,13151676297.558645
2026-06-30,Asset Manager - Index/Active,Consumer Discretionary,19196765140.1995,26873042798.543613
2026-06-30,Asset Manager - Index/Active,Consumer Staples,-729041266.5776085,4472428070.939126
2026-06-30,Asset Manager - Index/Active,ETF - Broad Equity,2616072076.747122,22600717465.081028
2026-06-30,Asset Manager - Index/Active,ETF - Commodity,-3173872994.354975,4482765155.700907
2026-06-30,Asset Manager - Index/Active,ETF - Fixed Income,-555110834.1831212,2362753308.9097686
2026-06-30,Asset Manager - Index/Active,ETF - International Equity,1007556559.4226236,1760990880.6591742
2026-06-30,Asset Manager - Index/Active,ETF - Sector,-422168754.82911867,649045573.649632
2026-06-30,Asset Manager - Index/Active,ETF - Thematic,2875748.947571877,2943291.052428122
2026-06-30,Asset Manager - Index/Active,Energy,12695121798.795078,27545339338.073524
2026-06-30,Asset Manager - Index/Active,Financials,-918575683.1851126,15285189130.951382
2026-06-30,Asset Manager - Index/Active,Health Care,12507675076.385649,21067934406.662994
2026-06-30,Asset Manager - Index/Active,Industrials,1001642749.8150318,27857538099.387688
2026-06-30,Asset Manager - Index/Active,Information Technology,20211553399.377422,42913957783.38155
2026-06-30,Asset Manager - Index/Active,Materials,667737102.5155832,3219020697.40688
2026-06-30,Asset Manager - Index/Active,Real Estate,1304817080.4389462,3413146513.733399
2026-06-30,Asset Manager - Index/Active,Unclassified,82659618537.82877,176851259866.83417
2026-06-30,Asset Manager - Index/Active,Utilities,1290884758.2505758,2263139333.550283
2026-06-30,Asset Manager - Value,Communication Services,-1182977760.1228247,4174376216.847623
2026-06-30,Asset Manager - Value,Consumer Discretionary,5026921036.041274,5241566543.744601
2026-06-30,Asset Manager - Value,Consumer Staples,26338540.117352724,111520557.36135055
2026-06-30,Asset Manager - Value,ETF - Broad Equity,-3153842.437814352,5273998.166288156
2026-06-30,Asset Manager - Value,ETF - Fixed Income,-5221.0,5221.0
2026-06-30,Asset Manager - Value,Energy,-3133161544.2444954,3133161544.2444954
2026-06-30,Asset Manager - Value,Financials,2181146719.7742233,7649781275.486662
2026-06-30,Asset Manager - Value,Health Care,1487619466.3044171,3637381271.9179006
2026-06-30,Asset Manager - Value,Industrials,-553445891.0611374,2792572258.003323
2026-06-30,Asset Manager - Value,Information Technology,1664426395.8765557,1733201861.0953894
2026-06-30,Asset Manager - Value,Materials,-16388.637371077464,16388.637371077464
2026-06-30,Asset Manager - Value,Real Estate,14025970.350291055,14025970.350291055
2026-06-30,Asset Manager - Value,Unclassified,-2260746690.450793,12686216234.83813
2026-06-30,Asset Manager - Value,Utilities,-9010980.80339691,9010980.80339691
2026-06-30,Conglomerate / Long-only Value,Communication Services,17110074055.630903,17110074055.630903
2026-06-30,Conglomerate / Long-only Value,Consumer Discretionary,278504668.41513914,278504668.41513914
2026-06-30,Conglomerate / Long-only Value,Consumer Staples,-705763500.0,705763500.0
2026-06-30,Conglomerate / Long-only Value,Energy,0.0,0.0
2026-06-30,Conglomerate / Long-only Value,Financials,-2646986947.018761,2646986947.018761
2026-06-30,Conglomerate / Long-only Value,Health Care,-271509252.46647793,271509252.46647793
2026-06-30,Conglomerate / Long-only Value,Industrials,1640037551.04,1640037551.04
2026-06-30,Conglomerate / Long-only Value,Information Technology,0.0,0.0
2026-06-30,Conglomerate / Long-only Value,Materials,-456486698.25,456486698.25
2026-06-30,Conglomerate / Long-only Value,Unclassified,140210102.57405794,140210102.57405794
2026-06-30,Family Office - Macro,Communication Services,22425592.62404855,178672220.95660165
2026-06-30,Family Office - Macro,Consumer Discretionary,-135368107.38280407,360720042.9588056
2026-06-30,Family Office - Macro,Consumer Staples,-268727.21792149724,268727.21792149724
2026-06-30,Family Office - Macro,ETF - Broad Equity,-831367824.7712785,831550311.4318845
2026-06-30,Family Office - Macro,ETF - Commodity,-20737.0,20737.0
2026-06-30,Family Office - Macro,ETF - Fixed Income,-21568302.815300453,22571297.184699547
2026-06-30,Family Office - Macro,ETF - Sector,-156589524.0,156589524.0
