period,sector,manager_type,value_usd,share,share_prev,d_share,value_prev,d_value
2026-06-30,Financials,Hedge Fund - Multi-strategy,72067778322.0,0.053623598466152736,0.06425647906554605,-0.01063288059939331,65248063385.0,6819714937.0
2026-06-30,Financials,Hedge Fund - Opportunistic,12509750.0,0.0016193047561347625,0.017539875494811702,-0.01592057073867694,121464000.0,-108954250.0
2026-06-30,Financials,Hedge Fund - Quant,68354316850.0,0.08971969110821706,0.08773700703457378,0.0019826840736432844,53433629558.0,14920687292.0
2026-06-30,Financials,Hedge Fund - Value,471297.0,0.08702174892856213,0.07216042600940692,0.014861322919155207,369128.0,102169.0
2026-06-30,Financials,Market Maker - Quant,53990742407.0,0.042048938886279905,0.0539634261689339,-0.011914487282653999,48206900155.0,5783842252.0
2026-06-30,Financials,Pension Fund,16313853000.0,0.09196887844548146,0.09722273299110228,-0.005253854545620815,15797417481.0,516435519.0
2026-06-30,Health Care,Asset Manager - Active,220132403003.0,0.07630106394519695,0.07188512716837585,0.004415936776821103,175023215760.0,45109187243.0
2026-06-30,Health Care,Asset Manager - Growth,6314841471.0,0.057290437142516915,0.06198475871595048,-0.004694321573433566,6067876712.0,246964759.0
2026-06-30,Health Care,Asset Manager - Index,267415843974.0,0.07932269892331278,0.08057946692485436,-0.0012567680015415778,233387065455.0,34028778519.0
2026-06-30,Health Care,Asset Manager - Value,36222983283.0,0.13595637503968935,0.11445397157851053,0.02150240346117882,29415613600.0,6807369683.0
2026-06-30,Health Care,Conglomerate / Long-only Value,6425268898.0,0.021470985937818356,0.01758355931406972,0.0038874266237486355,4626158909.0,1799109989.0
2026-06-30,Health Care,Family Office - Macro,170907099.0,0.0209731821598434,0.006980534962902243,0.013992647196941155,63679615.0,107227484.0
2026-06-30,Health Care,Foundation / Endowment,230624540.0,0.006699373534502616,0.005751693360811432,0.0009476801736911841,182130280.0,48494260.0
2026-06-30,Health Care,Hedge Fund - Activist,39054505.0,0.001101439229142331,0.0024680525161801248,-0.0013666132870377937,115893326.0,-76838821.0
2026-06-30,Health Care,Hedge Fund - Event Driven,490360634.0,0.06758687920557938,0.09934174942789518,-0.03175487022231581,516021693.0,-25661059.0
2026-06-30,Health Care,Hedge Fund - Global Macro,3526617392.0,0.036625490572192165,0.03782680829756352,-0.0012013177253713536,2885379969.0,641237423.0
2026-06-30,Health Care,Hedge Fund - Long/Short,9993157472.0,0.11339108412672132,0.10411107341803412,0.009280010708687197,11789948167.0,-1796790695.0
2026-06-30,Health Care,Hedge Fund - Long/Short Growth,526129060.0,0.0053253009091177046,0.01420304735584572,-0.008877746446728016,915319570.0,-389190510.0
2026-06-30,Health Care,Hedge Fund - Multi-strategy,64031439338.0,0.04764398559546772,0.046337492842164846,0.0013064927533028708,47052557408.0,16978881930.0
2026-06-30,Health Care,Hedge Fund - Quant,42173712533.0,0.05535586683794796,0.05963367222714304,-0.0042778053891950815,36318124571.0,5855587962.0
2026-06-30,Health Care,Hedge Fund - Value,638046.0,0.1178108046876457,0.08948719352227986,0.02832361116536583,457761.0,180285.0
2026-06-30,Health Care,Market Maker - Quant,47662982423.0,0.037120768222344634,0.04161213986170459,-0.004491371639359955,37173182171.0,10489800252.0
2026-06-30,Health Care,Pension Fund,10570633931.0,0.05959164564568657,0.06837265456716791,-0.008781008921481342,11109658567.0,-539024636.0
2026-06-30,Industrials,Asset Manager - Active,81205040405.0,0.028146837521824387,0.02755987833327513,0.0005869591885492575,67101759736.0,14103280669.0
2026-06-30,Industrials,Asset Manager - Growth,558219478.0,0.005064361166143929,0.006041108059018019,-0.0009767468928740895,591382457.0,-33162979.0
2026-06-30,Industrials,Asset Manager - Index,140177436433.0,0.04158038065649455,0.044118875488642115,-0.0025384948321475614,127784102755.0,12393333678.0
2026-06-30,Industrials,Asset Manager - Value,12701829375.0,0.047674004780498054,0.048745396901076404,-0.0010713921205783503,12527968582.0,173860793.0
2026-06-30,Industrials,Conglomerate / Long-only Value,5368591200.0,0.017939941190161745,0.010059201268164593,0.007880739921997152,2646532635.0,2722058565.0
2026-06-30,Industrials,Family Office - Macro,83840168.0,0.010288601971857667,0.012212260940798084,-0.0019236589689404174,111405799.0,-27565631.0
2026-06-30,Industrials,Foundation / Endowment,9022515136.0,0.26209352706684064,0.20543339567642596,0.056660131390414675,6505152401.0,2517362735.0
2026-06-30,Industrials,Hedge Fund - Event Driven,95200000.0,0.013121507833704195,0.004670791087497155,0.008450716746207041,24262000.0,70938000.0
2026-06-30,Industrials,Hedge Fund - Global Macro,1399153648.0,0.014530833103732472,0.018637168961383527,-0.004106335857651055,1421619122.0,-22465474.0
2026-06-30,Industrials,Hedge Fund - Long/Short,2417134665.0,0.02742691896055707,0.02652655468405235,0.0009003642765047191,3003971571.0,-586836906.0
2026-06-30,Industrials,Hedge Fund - Long/Short Growth,542904275.0,0.005495093977932693,0.00016873588801400547,0.005326358089918687,10874234.0,532030041.0
2026-06-30,Industrials,Hedge Fund - Multi-strategy,24554292839.0,0.018270155823811793,0.021171281365333455,-0.0029011255415216618,21497989441.0,3056303398.0
2026-06-30,Industrials,Hedge Fund - Opportunistic,863905163.0,0.11182683421293609,0.08788847809504623,0.02393835611788986,521484350.0,342420813.0
2026-06-30,Industrials,Hedge Fund - Quant,16938430450.0,0.022232842311436518,0.02411968336281826,-0.0018868410513817428,14689379880.0,2249050570.0
2026-06-30,Industrials,Hedge Fund - Value,322427.0,0.05953392752720578,0.07308860729799155,-0.013554679770785769,373876.0,-51449.0
2026-06-30,Industrials,Market Maker - Quant,22036177027.0,0.0171621618778747,0.02058417119400731,-0.00342200931613261,18388363304.0,3647813723.0
2026-06-30,Industrials,Pension Fund,5038857136.0,0.028406412601911443,0.028699164026061173,-0.00029275142414973004,4663237306.0,375619830.0
2026-06-30,Information Technology,Asset Manager - Active,729696710464.0,0.25292339794680185,0.22875009100991478,0.024173306936887073,556952155627.0,172744554837.0
2026-06-30,Information Technology,Asset Manager - Growth,16889345736.0,0.153226015998992,0.15266729882016272,0.0005587171788292711,14945066600.0,1944279136.0
2026-06-30,Information Technology,Asset Manager - Index,881704896783.0,0.2615372785223917,0.23468843474964646,0.026848843772745268,679741963713.0,201962933070.0
2026-06-30,Information Technology,Asset Manager - Value,10570634704.0,0.03967495346798379,0.037512733207977496,0.0021622202600062937,9641081475.0,929553229.0
2026-06-30,Information Technology,Conglomerate / Long-only Value,68211791135.0,0.2279397845448721,0.2283427143614149,-0.0004029298165428019,60075987090.0,8135804045.0
2026-06-30,Information Technology,Family Office - Macro,1533137435.0,0.1881418085525521,0.12248682409098986,0.06565498446156225,1117380522.0,415756913.0
2026-06-30,Information Technology,Hedge Fund - Event Driven,512346710.0,0.07061724126930223,0.08379349734697969,-0.013176256077677459,435257710.0,77089000.0
2026-06-30,Information Technology,Hedge Fund - Global Macro,15063901302.0,0.15644531679801638,0.1364774419656915,0.019967874832324872,10410322599.0,4653578703.0
2026-06-30,Information Technology,Hedge Fund - Long/Short,21171275478.0,0.24022776440001747,0.17578608802208642,0.06444167637793105,19906709231.0,1264566247.0
2026-06-30,Information Technology,Hedge Fund - Long/Short Growth,31886456824.0,0.32274396231485414,0.2378434315953652,0.08490053071948894,15327890000.0,16558566824.0
2026-06-30,Information Technology,Hedge Fund - Multi-strategy,274429580144.0,0.20419529997339242,0.16629388266534934,0.037901417308043084,168860073793.0,105569506351.0
2026-06-30,Information Technology,Hedge Fund - Opportunistic,2777237825.0,0.35949514730029486,0.24870893554874984,0.11078621175154502,1475708994.0,1301528831.0
2026-06-30,Information Technology,Hedge Fund - Quant,106304863015.0,0.13953236478007647,0.1391632493614349,0.00036911541864156905,84753261660.0,21551601355.0
2026-06-30,Information Technology,Market Maker - Quant,330224439821.0,0.25718459627976803,0.19728036106363517,0.05990423521613286,176235560703.0,153988879118.0
2026-06-30,Information Technology,Pension Fund,41275095327.0,0.23268716623562335,0.26025623948465426,-0.027569073249030907,42288221496.0,-1013126169.0
2026-06-30,Materials,Asset Manager - Active,13687183880.0,0.004744175224595701,0.0054130415944656915,-0.0006688663698699903,13179470973.0,507712907.0
2026-06-30,Materials,Asset Manager - Growth,1110504300.0,0.010074881069907502,0.010295589552322819,-0.00022070848241531604,1007866601.0,102637699.0
2026-06-30,Materials,Asset Manager - Index,21970466051.0,0.0065170284522774215,0.007482173849464318,-0.0009651453971868968,21671061681.0,299404370.0
2026-06-30,Materials,Asset Manager - Value,8995439.0,3.376274308429518e-05,3.217031506540125e-05,1.592428018893929e-06,8268036.0,727403.0
2026-06-30,Materials,Conglomerate / Long-only Value,859406875.0,0.0028718351279793265,0.004077603926795284,-0.0012057687988159572,1072800074.0,-213393199.0
2026-06-30,Materials,Family Office - Macro,3939114.0,0.00048339569247728777,5.224854581867228e-05,0.0004311471466586155,476635.0,3462479.0
2026-06-30,Materials,Hedge Fund - Activist,3993248804.0,0.11262006481585915,0.09877349836230688,0.01384656645355227,4638146543.0,-644897739.0
2026-06-30,Materials,Hedge Fund - Event Driven,611750.0,8.431809261836704e-05,0.0025159496772149733,-0.0024316315845966064,30086692.0,-29474942.0
2026-06-30,Materials,Hedge Fund - Global Macro,1610643569.0,0.01672725002303608,0.020990057121901495,-0.004262807098865416,1601094385.0,9549184.0
2026-06-30,Materials,Hedge Fund - Long/Short,477435158.0,0.0054173958848861906,0.004029291893231863,0.0013881039916543271,456292890.0,21142268.0
2026-06-30,Materials,Hedge Fund - Multi-strategy,9084227821.0,0.00675931735916511,0.009222470246711486,-0.0024631528875463764,9364788298.0,-280560477.0
2026-06-30,Materials,Hedge Fund - Quant,11312542973.0,0.014848482260648787,0.01691238544858694,-0.0020639031879381535,10299988221.0,1012554752.0
2026-06-30,Materials,Market Maker - Quant,6438571945.0,0.005014472966297275,0.00815976663692437,-0.003145293670627095,7289326929.0,-850754984.0
2026-06-30,Materials,Pension Fund,816426153.0,0.004602579024401473,0.005008605925657006,-0.0004060269012555332,813832695.0,2593458.0
2026-06-30,Real Estate,Asset Manager - Active,20597013805.0,0.007139221877271706,0.007848314821935327,-0.0007090929446636213,19108783034.0,1488230771.0
2026-06-30,Real Estate,Asset Manager - Growth,32523828.0,0.00029506747433407293,0.0003839332547664946,-8.886578043242169e-05,37584395.0,-5060567.0
2026-06-30,Real Estate,Asset Manager - Index,43411211640.0,0.012876927633168705,0.013954129326549623,-0.0010772016933809185,40416168272.0,2995043368.0
2026-06-30,Real Estate,Asset Manager - Value,613317702.0,0.0023019763684325257,0.0023234213423935007,-2.1444973960975042e-05,597138426.0,16179276.0
2026-06-30,Real Estate,Family Office - Macro,53325567.0,0.0065439460210364574,0.001880685439349995,0.004663260581686463,17156468.0,36169099.0
2026-06-30,Real Estate,Hedge Fund - Activist,156358500.0,0.004409718820142546,0.028528359880616007,-0.024118641060473463,1339617569.0,-1183259069.0
2026-06-30,Real Estate,Hedge Fund - Event Driven,207928539.0,0.02865899110650387,0.04408932373902148,-0.015430332632517613,229017987.0,-21089448.0
2026-06-30,Real Estate,Hedge Fund - Global Macro,913560144.0,0.009487728529072743,0.009938347804003444,-0.0004506192749307008,758084305.0,155475839.0
2026-06-30,Real Estate,Hedge Fund - Long/Short,771988064.0,0.008759650166138073,0.01027030490523135,-0.0015106547390932763,1163049794.0,-391061730.0
2026-06-30,Real Estate,Hedge Fund - Long/Short Growth,1371155843.0,0.01387837702268328,0.01742005645679063,-0.0035416794341073497,1122640669.0,248515174.0
2026-06-30,Real Estate,Hedge Fund - Multi-strategy,5548867932.0,0.0041287559136042725,0.004726853830451236,-0.0005980979168469635,4799797045.0,749070887.0
2026-06-30,Real Estate,Hedge Fund - Quant,7049513072.0,0.009252965495524198,0.0073230726317639015,0.0019298928637602967,4459900827.0,2589612245.0
2026-06-30,Real Estate,Hedge Fund - Value,107371.0,0.019825316529086,0.017431354073402173,0.002393962455683827,89168.0,18203.0
2026-06-30,Real Estate,Market Maker - Quant,2076055491.0,0.001616868495852851,0.001984391446132211,-0.0003675229502793599,1772707315.0,303348176.0
2026-06-30,Real Estate,Pension Fund,1429240492.0,0.008057302286474452,0.007984854652250437,7.244763422401511e-05,1297434032.0,131806460.0
2026-06-30,Unclassified,Asset Manager - Active,886204452995.0,0.3071712374646102,0.3095539730953384,-0.002382735630728161,753690421880.0,132514031115.0
2026-06-30,Unclassified,Asset Manager - Growth,37509814308.0,0.34030207546914926,0.3465130699351076,-0.006210994465958353,33921219200.0,3588595108.0
2026-06-30,Unclassified,Asset Manager - Index,871010933589.0,0.25836516272652615,0.24572293528118624,0.01264222744533991,711701838804.0,159309094785.0
2026-06-30,Unclassified,Asset Manager - Value,101837381277.0,0.38222807585408153,0.389276229170699,-0.007048153316617456,100047197865.0,1790183412.0
2026-06-30,Unclassified,Conglomerate / Long-only Value,6657598308.0,0.022247349009036178,0.02178022880740576,0.00046712020163041865,5730284622.0,927313686.0
2026-06-30,Unclassified,Family Office - Macro,3646887284.0,0.44753454813336074,0.4986199772744811,-0.05108542914112035,4548638228.0,-901750944.0
2026-06-30,Unclassified,Foundation / Endowment,15356049627.0,0.44607530692801634,0.46296425199910285,-0.016888945071086514,14659997249.0,696052378.0
2026-06-30,Unclassified,Hedge Fund - Activist,15282767068.0,0.4310140194720103,0.3502005939503034,0.0808134255217069,16444508913.0,-1161741845.0
2026-06-30,Unclassified,Hedge Fund - Event Driven,3207339449.0,0.4420706901827941,0.417384319573849,0.024686370608945074,2168064932.0,1039274517.0
2026-06-30,Unclassified,Hedge Fund - Global Macro,21940042686.0,0.22785710419634506,0.24215915752876502,-0.014302053332419962,18471587054.0,3468455632.0
2026-06-30,Unclassified,Hedge Fund - Long/Short,24102390954.0,0.27348675811201517,0.30981779082251243,-0.03633103271049726,35084987361.0,-10982596407.0
2026-06-30,Unclassified,Hedge Fund - Long/Short Growth,35572909424.0,0.3600569922816827,0.3712154797542218,-0.011158487472539114,23923090925.0,11649818499.0
2026-06-30,Unclassified,Hedge Fund - Multi-strategy,411913793682.0,0.3064934203519133,0.28989775104724347,0.016595669304669824,294371355396.0,117542438286.0
2026-06-30,Unclassified,Hedge Fund - Opportunistic,838937251.0,0.10859490242754036,0.18893535303326228,-0.08034045060572192,1121043758.0,-282106507.0
2026-06-30,Unclassified,Hedge Fund - Quant,312785721198.0,0.41055253833533795,0.41362866691581546,-0.0030761285804775107,251908307675.0,60877413523.0
2026-06-30,Unclassified,Hedge Fund - Value,1846866.0,0.3410111020369275,0.42460110490325254,-0.08359000286632501,2171996.0,-325130.0
2026-06-30,Unclassified,Market Maker - Quant,317228615557.0,0.24706321998650707,0.1957856726383152,0.05127754734819187,174900317543.0,142328298014.0
2026-06-30,Unclassified,Pension Fund,35148838779.0,0.19815057063255848,0.18309981479726403,0.015050755835294444,29751315624.0,5397523155.0
2026-06-30,Utilities,Asset Manager - Active,10058109398.0,0.0034862856984036357,0.004226161891051453,-0.0007398761926478174,10289700716.0,-231591318.0
2026-06-30,Utilities,Asset Manager - Growth,16321059.0,0.00014807032116844886,0.0002448903621918678,-9.682004102341894e-05,23973063.0,-7652004.0
2026-06-30,Utilities,Asset Manager - Index,29497022999.0,0.008749606753709026,0.010250803713496034,-0.0015011969597870083,29690007747.0,-192984748.0
2026-06-30,Utilities,Asset Manager - Value,1188757218.0,0.004461783859679942,0.0044660418189849775,-4.25795930503528e-06,1147809540.0,40947678.0
2026-06-30,Utilities,Family Office - Macro,178860788.0,0.021949233881602147,0.006952328191332108,0.01499690569027004,63422300.0,115438488.0
2026-06-30,Utilities,Hedge Fund - Activist,394602676.0,0.01112882796161265,0.003364554434319364,0.007764273527293286,157990724.0,236611952.0
2026-06-30,Utilities,Hedge Fund - Global Macro,353464812.0,0.0036708893255261517,0.003179016496227384,0.0004918728292987676,242491263.0,110973549.0
2026-06-30,Utilities,Hedge Fund - Long/Short,100546240.0,0.0011408853698553537,0.0025547838376105353,-0.0014138984677551816,289313788.0,-188767548.0
2026-06-30,Utilities,Hedge Fund - Long/Short Growth,1145207477.0,0.011591403862764192,0.0001010869713938217,0.01149031689137037,9550001.0,1135657476.0
2026-06-30,Utilities,Hedge Fund - Multi-strategy,2665799492.0,0.0019835461128214623,0.002496238392784245,-0.0005126922799627825,2534759502.0,131039990.0
2026-06-30,Utilities,Hedge Fund - Quant,3954554267.0,0.005190621509458064,0.0066472849172410755,-0.0014566634077830118,4048332304.0,-93778037.0
